49,23
55,57
60,53
47,53
72,27
33,45
52,58
53,23
25,41
33,54
53,32
48,45
34,28
40,41
29,41
75,17
14,40
52,33
36,46
33,38
48,29
63,27
40,34
56,30
29,43
75,10
37,35
22,46
75,28
52,44
17,44
33,40
44,40
66,46
32,53
67,29
21,41
55,45
60,41
21,59
52,37
79,21
44,33
25,38
40,20
64,20
45,16
44,51
28,64
40,29
51,59
48,42
28,73
32,55
37,21
29,47
75,14
21,43
55,47
41,30
47,43
52,39
28,48
28,66
67,15
40,40
29,40
48,53
36,36
52,32
67,51
62,64
47,54
44,37
59,56
31,67
51,45
48,28
63,26
43,50
48,46
35,46
29,42
40,42
47,29
67,44
59,40
36,47
47,47
28,43
71,23
51,47
43,43
66,45
58,62
35,39
40,35
40,44
16,44
29,44
67,28
35,57
43,61
52,18
36,31
74,24
31,53
70,51
47,49
28,45
66,38
40,19
58,55
43,45
24,41
32,54
60,15
67,30
62,43
32,72
55,37
24,68
36,33
47,42
59,44
74,26
54,57
31,64
51,42
31,73
51,51
15,86
40,30
47,17
39,43
39,52
74,19
66,15
36,44
74,28
31,57
31,66
48,27
50,46
51,44
43,40
61,46
35,45
27,62
43,58
20,41
36,37
39,54
54,52
47,46
51,37
32,33
69,52
51,46
61,48
50,48
43,42
32,42
66,44
35,38
42,53
27,64
16,43
35,56
30,69
74,14
20,43
57,62
74,23
31,52
43,26
58,45
66,28
23,66
27,48
43,44
32,44
30,53
16,45
30,62
57,55
31,45
69,29
51,32
31,63
66,30
51,41
58,56
23,68
35,33
62,17
50,52
13,42
73,26
55,20
46,48
39,42
30,73
31,38
38,53
49,53
74,27
38,62
31,56
26,69
31,65
58,49
42,32
50,45
43,39
42,41
15,87
13,44
76,45
37,63
42,59
39,35
31,31
46,50
73,46
30,75
12,45
26,71
50,38
27,45
61,47
22,67
27,63
68,43
46,43
62,39
77,21
30,68
39,46
15,46
38,48
31,42
58,35
26,73
53,57
45,53
27,47
50,49
19,43
34,62
73,23
30,52
42,54
46,36
57,45
49,41
77,23
68,54
54,37
31,44
69,28
58,37
25,68
65,24
45,55
35,32
50,51
30,45
46,38
11,50
46,47
26,50
49,52
69,30
34,39
45,39
27,42
50,44
65,26
45,57
68,22
42,49
46,31
30,47
73,27
75,46
49,27
46,40
54,23
39,34
19,56
15,43
49,45
57,58
38,54
25,72
50,37
34,50
42,33
27,44
38,20
22,66
60,50
49,38
57,51
68,51
14,80
15,45
26,45
58,34
45,34
26,63
64,47
45,43
34,43
53,56
22,41
27,46
37,48
14,46
30,42
39,20
30,51
60,52
57,35
38,31
26,38
52,57
72,35
38,49
71,46
64,40
56,36
34,45
48,62
76,23
14,39
45,54
30,44
68,28
41,41
60,54
57,46
33,46
44,46
49,42
33,55
72,46
50,25
25,69
37,34
65,16
45,47
45,56
21,56
29,69
21,65
68,30
38,35
44,48
15,42
56,31
25,71
37,36
45,49
37,45
56,58
60,40
22,65
60,49
59,51
46,32
49,28
72,23
38,37
49,37
15,44
48,41
53,37
29,46
40,55
75,22
56,51
37,47
46,25
60,42
60,51
59,53
44,34
52,47
33,43
64,21
28,65
76,13
75,15
34,44
48,61
76,22
37,49
13,79
