39,51,2
39,53,2
39,55,2
39,56,2
39,57,2
39,58,2
40,18,2
40,21,2
40,31,2
40,36,2
40,37,2
40,38,2
40,39,2
40,43,2
40,45,2
40,46,2
40,48,2
40,49,2
40,50,2
40,51,2
40,52,2
40,53,2
40,56,2
40,57,2
40,58,2
41,20,2
41,31,2
41,35,2
41,36,2
41,37,2
41,38,2
41,39,2
41,40,2
41,45,2
41,46,2
41,47,2
41,48,2
41,49,2
41,50,2
41,51,2
41,52,2
41,53,2
42,30,2
42,35,2
42,36,2
42,37,2
42,38,2
42,39,2
42,46,2
42,47,2
42,48,2
42,50,2
42,51,2
42,52,2
42,55,2
42,56,2
43,30,2
43,31,2
43,32,2
43,35,2
43,36,2
43,37,2
43,38,2
43,46,2
43,47,2
43,48,2
43,55,2
43,57,2
44,23,2
44,31,2
44,32,2
44,35,2
44,52,2
44,55,2
44,56,2
44,57,2
44,59,2
45,40,2
45,41,2
45,42,2
45,58,2
46,35,2
46,39,2
46,41,2
46,42,2
46,52,2
46,55,2
47,41,2
47,52,2
48,44,2
48,63,2
50,42,2
51,23,2
51,24,2
51,25,2
51,39,2
51,40,2
51,49,2
51,50,2
52,40,2
52,41,2
52,42,2
52,43,2
52,45,2
52,46,2
52,48,2
52,49,2
52,50,2
52,51,2
52,52,2
52,59,2
52,60,2
53,39,2
53,41,2
53,42,2
53,43,2
53,44,2
53,45,2
53,46,2
53,47,2
53,48,2
53,50,2
53,51,2
53,52,2
53,60,2
54,31,2
54,42,2
54,43,2
54,44,2
54,45,2
54,46,2
54,47,2
54,48,2
54,49,2
54,50,2
54,51,2
54,53,2
55,31,2
55,42,2
55,43,2
55,48,2
55,49,2
55,50,2
55,54,2
56,21,2
56,32,2
56,42,2
56,43,2
57,30,2
57,36,2
57,42,2
57,43,2
58,21,2
58,44,2
59,43,2
59,50,2
59,63,2
60,16,2
60,57,2
61,52,2
61,53,2
61,63,2
62,18,2
62,51,2
62,52,2
62,53,2
62,63,2
63,18,2
63,19,2
63,28,2
63,38,2
63,39,2
63,53,2
64,52,2
64,53,2
64,54,2
65,22,2
65,23,2
66,22,2
66,27,2
66,54,2
67,25,2
67,27,2
67,40,2
67,42,2
68,27,2
68,42,2
69,26,2
70,22,2
70,26,2
70,27,2
70,52,2
71,20,2
71,21,2
71,22,2
71,26,2
71,27,2
72,20,2
72,21,2
72,22,2
73,20,2
73,21,2
73,22,2
74,21,2
74,22,2
74,39,2
74,45,2
75,45,2
76,11,2
76,12,2
76,21,2
77,11,2
77,12,2
77,15,2
77,16,2
78,21,2
10,44,1
10,45,1
10,46,1
10,48,1
10,50,1
10,51,1
10,52,1
10,53,1
10,72,1
11,42,1
11,43,1
11,45,1
11,46,1
11,47,1
11,52,1
11,53,1
11,67,1
12,42,1
12,44,1
12,46,1
12,53,1
13,42,1
13,44,1
13,46,1
13,79,1
14,41,1
14,80,1
15,40,1
15,41,1
15,42,1
15,43,1
15,44,1
15,69,1
15,70,1
15,80,1
16,39,1
16,40,1
16,41,1
16,42,1
16,43,1
16,44,1
16,56,1
16,58,1
16,68,1
16,69,1
16,79,1
16,80,1
16,82,1
16,87,1
17,38,1
17,39,1
17,40,1
17,42,1
17,43,1
17,46,1
17,54,1
17,56,1
17,57,1
17,58,1
17,61,1
17,66,1
17,68,1
17,69,1
17,70,1
17,81,1
17,83,1
17,86,1
17,87,1
17,88,1
18,39,1
18,40,1
18,41,1
18,42,1
18,43,1
18,44,1
18,50,1
18,56,1
18,57,1
18,58,1
18,59,1
18,68,1
18,85,1
18,86,1
18,88,1
18,89,1
19,39,1
19,40,1
19,41,1
19,42,1
19,55,1
19,57,1
19,58,1
19,59,1
19,85,1
19,87,1
19,88,1
20,42,1
20,46,1
20,50,1
20,52,1
20,53,1
20,55,1
20,56,1
20,57,1
20,58,1
20,59,1
20,61,1
20,62,1
20,63,1
20,65,1
20,86,1
20,87,1
20,88,1
21,44,1
21,45,1
21,50,1
21,51,1
21,52,1
21,58,1
21,62,1
21,63,1
21,64,1
21,65,1
21,87,1
22,43,1
22,44,1
22,46,1
22,50,1
22,51,1
22,52,1
22,63,1
22,65,1
22,66,1
22,67,1
22,86,1
22,87,1
23,43,1
23,44,1
23,45,1
23,46,1
23,48,1
23,49,1
23,50,1
23,52,1
23,53,1
23,64,1
23,66,1
23,71,1
23,72,1
23,79,1
24,42,1
24,43,1
24,44,1
24,46,1
24,47,1
24,48,1
24,49,1
24,50,1
24,52,1
24,62,1
24,64,1
24,65,1
24,66,1
24,73,1
25,38,1
25,43,1
25,44,1
25,46,1
25,49,1
25,51,1
25,64,1
25,65,1
25,69,1
25,70,1
25,71,1
25,72,1
26,36,1
26,37,1
26,38,1
26,39,1
26,41,1
26,44,1
26,50,1
26,52,1
26,53,1
26,68,1
26,69,1
26,73,1
26,74,1
26,76,1
26,77,1
26,79,1
27,36,1
27,37,1
27,41,1
27,42,1
27,44,1
27,45,1
27,48,1
27,53,1
27,64,1
27,67,1
27,68,1
27,69,1
27,74,1
27,75,1
28,35,1
28,40,1
28,41,1
28,42,1
28,44,1
28,47,1
28,48,1
28,53,1
28,63,1
28,64,1
28,68,1
28,77,1
28,78,1
29,34,1
29,35,1
29,40,1
29,41,1
29,42,1
29,48,1
29,49,1
29,56,1
29,63,1
29,67,1
29,69,1
29,72,1
29,77,1
29,78,1
30,31,1
30,32,1
30,41,1
30,42,1
30,44,1
30,47,1
30,48,1
30,49,1
30,52,1
30,54,1
30,61,1
30,63,1
30,64,1
30,68,1
30,70,1
30,71,1
30,72,1
30,73,1
30,74,1
31,11,1
31,13,1
31,31,1
31,32,1
31,38,1
31,41,1
31,45,1
31,49,1
31,50,1
31,51,1
31,52,1
31,54,1
31,62,1
31,63,1
31,64,1
31,68,1
31,73,1
31,74,1
31,81,1
32,14,1
32,16,1
32,31,1
32,32,1
32,33,1
32,41,1
32,42,1
32,44,1
32,50,1
32,51,1
32,52,1
32,53,1
32,54,1
32,60,1
32,61,1
32,62,1
32,63,1
33,14,1
33,15,1
33,31,1
33,32,1
33,38,1
33,40,1
33,43,1
33,45,1
33,46,1
33,50,1
33,51,1
33,52,1
33,53,1
33,62,1
33,63,1
33,64,1
33,75,1
34,15,1
34,25,1
34,28,1
34,30,1
34,39,1
34,44,1
34,45,1
34,50,1
34,51,1
34,54,1
34,55,1
34,56,1
35,29,1
35,32,1
35,33,1
35,35,1
35,38,1
35,44,1
35,45,1
35,46,1
35,50,1
35,51,1
35,53,1
35,54,1
35,55,1
35,62,1
35,77,1
36,15,1
36,30,1
36,31,1
36,33,1
36,35,1
36,36,1
36,37,1
36,44,1
36,45,1
36,46,1
36,47,1
36,50,1
36,51,1
36,54,1
36,55,1
36,56,1
36,62,1
36,63,1
36,78,1
37,30,1
37,34,1
37,35,1
37,45,1
37,48,1
37,49,1
37,51,1
37,52,1
37,54,1
37,55,1
37,56,1
37,59,1
37,61,1
37,62,1
37,63,1
37,78,1
38,31,1
38,37,1
38,46,1
38,49,1
38,52,1
38,53,1
38,54,1
38,58,1
38,59,1
38,60,1
38,61,1
39,18,1
39,20,1
39,29,1
39,30,1
39,31,1
39,33,1
39,34,1
39,35,1
39,42,1
39,43,1
39,46,1
39,47,1
39,49,1
39,52,1
39,54,1
39,59,1
39,60,1
39,62,1
40,16,1
40,19,1
40,20,1
40,29,1
40,30,1
40,32,1
40,33,1
40,40,1
40,41,1
40,42,1
40,44,1
40,47,1
40,54,1
40,55,1
40,72,1
41,18,1
41,19,1
41,21,1
41,29,1
41,30,1
41,32,1
41,33,1
41,41,1
41,42,1
41,43,1
41,44,1
41,55,1
41,59,1
41,60,1
42,16,1
42,20,1
42,21,1
42,24,1
42,27,1
42,28,1
42,31,1
42,32,1
42,33,1
42,34,1
42,40,1
42,41,1
42,42,1
42,43,1
42,44,1
42,45,1
42,49,1
42,53,1
42,58,1
42,60,1
42,71,1
43,11,1
43,26,1
43,27,1
43,29,1
43,33,1
43,34,1
43,39,1
43,40,1
43,41,1
43,42,1
43,44,1
43,45,1
43,49,1
43,50,1
43,51,1
43,52,1
43,53,1
43,56,1
43,58,1
43,59,1
43,60,1
43,65,1
43,71,1
43,72,1
43,73,1
44,11,1
44,13,1
44,27,1
44,28,1
44,29,1
44,30,1
44,33,1
44,36,1
44,42,1
44,46,1
44,47,1
44,48,1
44,49,1
44,50,1
44,53,1
44,54,1
44,58,1
45,12,1
45,16,1
45,30,1
45,31,1
45,32,1
45,33,1
45,39,1
45,43,1
45,48,1
45,49,1
45,50,1
45,51,1
45,52,1
45,53,1
45,54,1
45,55,1
45,57,1
46,11,1
46,18,1
46,25,1
46,31,1
46,40,1
46,43,1
46,46,1
46,48,1
46,49,1
46,51,1
46,53,1
46,54,1
46,64,1
47,12,1
47,17,1
47,33,1
47,34,1
47,36,1
47,39,1
47,40,1
47,42,1
47,50,1
47,51,1
47,53,1
47,54,1
47,63,1
47,64,1
47,65,1
48,23,1
48,25,1
48,27,1
48,32,1
48,33,1
48,35,1
48,36,1
48,37,1
48,39,1
48,40,1
48,41,1
48,45,1
48,50,1
48,51,1
48,64,1
49,23,1
49,24,1
49,25,1
49,26,1
49,32,1
49,33,1
49,34,1
49,35,1
49,36,1
49,39,1
49,40,1
49,41,1
49,44,1
49,62,1
49,63,1
49,64,1
50,23,1
50,24,1
50,25,1
50,26,1
50,27,1
50,33,1
50,34,1
50,35,1
50,38,1
50,39,1
50,40,1
50,41,1
50,46,1
50,63,1
50,64,1
51,10,1
51,16,1
51,26,1
51,27,1
51,38,1
51,41,1
51,42,1
51,43,1
51,46,1
51,58,1
51,59,1
51,60,1
51,64,1
52,10,1
52,15,1
52,16,1
52,17,1
52,19,1
52,23,1
52,24,1
52,25,1
52,32,1
52,33,1
52,34,1
52,38,1
52,39,1
52,44,1
52,47,1
52,56,1
52,58,1
52,8,1
53,10,1
53,18,1
53,24,1
53,37,1
53,49,1
53,53,1
53,54,1
53,55,1
53,56,1
53,57,1
53,58,1
53,59,1
53,8,1
53,9,1
54,16,1
54,17,1
54,18,1
54,19,1
54,22,1
54,38,1
54,40,1
54,41,1
54,52,1
54,54,1
54,55,1
54,56,1
54,58,1
55,17,1
55,19,1
55,21,1
55,22,1
55,29,1
55,30,1
55,38,1
55,40,1
55,41,1
55,44,1
55,45,1
55,46,1
55,47,1
55,51,1
55,53,1
55,55,1
55,56,1
55,58,1
56,17,1
56,18,1
56,19,1
56,20,1
56,22,1
56,29,1
56,34,1
56,36,1
56,38,1
56,39,1
56,40,1
56,41,1
56,44,1
56,45,1
56,46,1
56,47,1
56,48,1
56,49,1
56,51,1
56,55,1
56,56,1
56,57,1
56,60,1
57,13,1
57,18,1
57,19,1
57,20,1
57,21,1
57,35,1
57,38,1
57,39,1
57,40,1
57,41,1
57,44,1
57,45,1
57,46,1
57,48,1
57,53,1
57,56,1
57,57,1
58,19,1
58,20,1
58,34,1
58,35,1
58,37,1
58,42,1
58,43,1
58,46,1
58,50,1
58,51,1
58,56,1
58,57,1
58,58,1
58,59,1
59,15,1
59,21,1
59,35,1
59,45,1
59,46,1
59,48,1
59,49,1
59,52,1
59,54,1
59,55,1
59,57,1
59,61,1
59,64,1
59,7,1
60,15,1
60,42,1
60,43,1
60,46,1
60,47,1
60,48,1
60,50,1
60,52,1
60,53,1
60,55,1
60,56,1
60,59,1
60,60,1
60,61,1
60,62,1
60,63,1
60,64,1
61,15,1
61,16,1
61,17,1
61,20,1
61,38,1
61,39,1
61,40,1
61,45,1
61,51,1
61,54,1
61,55,1
61,57,1
61,58,1
61,64,1
62,16,1
62,17,1
62,36,1
62,37,1
62,38,1
62,39,1
62,40,1
62,46,1
62,47,1
62,48,1
62,54,1
62,55,1
62,56,1
62,57,1
62,58,1
62,61,1
62,62,1
63,16,1
63,17,1
63,37,1
63,40,1
63,46,1
63,49,1
63,51,1
63,52,1
63,54,1
63,55,1
63,61,1
63,62,1
63,63,1
63,64,1
64,16,1
64,17,1
64,18,1
64,19,1
64,21,1
64,25,1
64,36,1
64,37,1
64,38,1
64,40,1
64,41,1
64,44,1
64,47,1
64,48,1
64,49,1
64,51,1
64,55,1
64,58,1
64,60,1
64,61,1
64,62,1
64,63,1
64,70,1
65,19,1
65,20,1
65,21,1
65,24,1
65,25,1
65,28,1
65,30,1
65,44,1
65,51,1
65,52,1
65,53,1
65,54,1
65,55,1
65,56,1
65,63,1
66,20,1
66,23,1
66,24,1
66,25,1
66,26,1
66,29,1
66,30,1
66,38,1
66,39,1
66,40,1
66,41,1
66,42,1
66,43,1
66,52,1
66,53,1
66,55,1
67,22,1
67,23,1
67,24,1
67,26,1
67,41,1
67,43,1
67,53,1
67,54,1
67,55,1
68,23,1
68,24,1
68,25,1
68,26,1
68,29,1
68,43,1
68,46,1
68,52,1
68,53,1
68,55,1
68,56,1
68,57,1
69,22,1
69,23,1
69,24,1
69,25,1
69,27,1
69,28,1
69,42,1
69,43,1
69,51,1
69,52,1
69,53,1
69,54,1
69,55,1
69,56,1
69,57,1
69,58,1
69,59,1
70,21,1
70,23,1
70,24,1
70,25,1
70,28,1
70,29,1
70,34,1
70,35,1
70,36,1
70,37,1
70,51,1
70,53,1
70,54,1
70,55,1
71,12,1
71,13,1
71,15,1
71,19,1
71,23,1
71,24,1
71,25,1
71,32,1
71,35,1
71,36,1
71,37,1
71,45,1
71,47,1
71,53,1
71,54,1
71,55,1
71,56,1
71,57,1
72,13,1
72,14,1
72,15,1
72,17,1
72,19,1
72,25,1
72,26,1
72,27,1
72,34,1
72,35,1
72,37,1
72,41,1
72,42,1
72,55,1
72,57,1
73,11,1
73,13,1
73,14,1
73,15,1
73,16,1
73,23,1
73,34,1
73,45,1
74,11,1
74,15,1
74,20,1
74,23,1
74,25,1
74,34,1
74,38,1
74,43,1
74,44,1
74,46,1
74,52,1
74,53,1
74,55,1
75,10,1
75,13,1
75,14,1
75,15,1
75,16,1
75,18,1
75,19,1
75,20,1
75,21,1
75,22,1
75,23,1
75,35,1
75,37,1
75,38,1
75,46,1
75,51,1
75,53,1
76,10,1
76,13,1
76,14,1
76,15,1
76,16,1
76,20,1
76,33,1
76,38,1
76,45,1
77,13,1
77,14,1
77,17,1
77,18,1
77,20,1
77,21,1
77,22,1
78,10,1
78,11,1
78,12,1
78,13,1
78,18,1
78,22,1
7,41,1
7,48,1
80,42,1
8,42,1
8,43,1
8,47,1
8,51,1
9,41,1
9,42,1
9,43,1
9,44,1
9,45,1
9,46,1
9,47,1
9,48,1
9,52,1
9,53,1
0,43,0
10,28,0
10,29,0
10,32,0
10,33,0
10,34,0
10,35,0
10,36,0
10,37,0
10,38,0
10,39,0
10,40,0
10,41,0
10,47,0
10,49,0
10,54,0
10,60,0
10,61,0
10,67,0
10,73,0
10,75,0
10,76,0
10,77,0
10,78,0
10,81,0
10,82,0
10,84,0
10,85,0
10,86,0
10,90,0
10,91,0
10,92,0
10,96,0
10,97,0
10,99,0
11,29,0
11,31,0
11,32,0
11,33,0
11,34,0
11,35,0
11,36,0
11,37,0
11,38,0
11,39,0
11,40,0
11,48,0
11,49,0
11,50,0
11,51,0
11,54,0
11,55,0
11,60,0
11,66,0
11,68,0
11,71,0
11,72,0
11,76,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,88,0
11,89,0
11,90,0
11,91,0
11,94,0
11,95,0
11,96,0
11,97,0
11,99,0
12,26,0
12,27,0
12,29,0
12,30,0
12,31,0
12,33,0
12,35,0
12,36,0
12,37,0
12,39,0
12,40,0
12,41,0
12,45,0
12,47,0
12,48,0
12,49,0
12,50,0
12,51,0
12,52,0
12,54,0
12,55,0
12,59,0
12,60,0
12,66,0
12,68,0
12,71,0
12,76,0
12,77,0
12,78,0
12,80,0
12,81,0
12,82,0
12,83,0
12,84,0
12,85,0
12,86,0
12,87,0
12,88,0
12,89,0
12,94,0
12,95,0
12,96,0
12,97,0
12,99,0
13,25,0
13,28,0
13,29,0
13,30,0
13,31,0
13,33,0
13,34,0
13,35,0
13,36,0
13,37,0
13,38,0
13,39,0
13,45,0
13,47,0
13,48,0
13,50,0
13,51,0
13,52,0
13,53,0
13,54,0
13,55,0
13,58,0
13,59,0
13,66,0
13,68,0
13,69,0
13,70,0
13,71,0
13,77,0
13,78,0
13,80,0
13,81,0
13,82,0
13,83,0
13,86,0
13,92,0
13,93,0
13,94,0
13,95,0
13,96,0
13,97,0
13,99,0
14,25,0
14,28,0
14,29,0
14,30,0
14,31,0
14,32,0
14,33,0
14,34,0
14,35,0
14,36,0
14,37,0
14,38,0
14,39,0
14,40,0
14,45,0
14,46,0
14,47,0
14,48,0
14,51,0
14,52,0
14,53,0
14,54,0
14,56,0
14,57,0
14,58,0
14,66,0
14,69,0
14,70,0
14,75,0
14,76,0
14,77,0
14,78,0
14,79,0
14,81,0
14,82,0
14,83,0
14,89,0
14,90,0
14,91,0
14,92,0
14,95,0
14,96,0
14,99,0
15,24,0
15,27,0
15,28,0
15,30,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,39,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
15,51,0
15,52,0
15,53,0
15,54,0
15,55,0
15,56,0
15,57,0
15,66,0
15,74,0
15,75,0
15,79,0
15,81,0
15,82,0
15,83,0
15,85,0
15,86,0
15,87,0
15,88,0
15,89,0
15,94,0
15,95,0
15,96,0
15,97,0
15,99,0
16,24,0
16,26,0
16,30,0
16,31,0
16,33,0
16,34,0
16,35,0
16,36,0
16,37,0
16,38,0
16,45,0
16,46,0
16,47,0
16,48,0
16,54,0
16,55,0
16,57,0
16,59,0
16,60,0
16,64,0
16,65,0
16,66,0
16,67,0
16,70,0
16,73,0
16,74,0
16,75,0
16,76,0
16,77,0
16,78,0
16,81,0
16,83,0
16,84,0
16,85,0
16,86,0
16,88,0
16,92,0
16,93,0
16,94,0
16,95,0
16,96,0
16,97,0
17,23,0
17,24,0
17,25,0
17,31,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
17,44,0
17,45,0
17,47,0
17,48,0
17,59,0
17,60,0
17,62,0
17,63,0
17,64,0
17,65,0
17,67,0
17,71,0
17,72,0
17,73,0
17,74,0
17,79,0
17,80,0
17,82,0
17,84,0
17,85,0
17,90,0
17,91,0
17,92,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
18,31,0
18,32,0
18,33,0
18,35,0
18,36,0
18,37,0
18,45,0
18,46,0
18,47,0
18,48,0
18,49,0
18,51,0
18,54,0
18,55,0
18,60,0
18,64,0
18,65,0
18,66,0
18,67,0
18,69,0
18,70,0
18,71,0
18,72,0
18,79,0
18,80,0
18,81,0
18,84,0
18,90,0
19,19,0
19,20,0
19,22,0
19,27,0
19,28,0
19,29,0
19,30,0
19,31,0
19,32,0
19,35,0
19,36,0
19,37,0
19,38,0
19,43,0
19,47,0
19,48,0
19,49,0
19,50,0
19,51,0
19,52,0
19,53,0
19,54,0
19,56,0
19,60,0
19,61,0
19,64,0
19,68,0
19,69,0
19,70,0
19,71,0
19,79,0
19,80,0
19,89,0
1,43,0
20,19,0
20,20,0
20,22,0
20,26,0
20,27,0
20,32,0
20,35,0
20,37,0
20,38,0
20,39,0
20,40,0
20,41,0
20,43,0
20,45,0
20,47,0
20,48,0
20,49,0
20,51,0
20,54,0
20,60,0
20,66,0
20,67,0
20,68,0
20,69,0
20,70,0
20,71,0
20,78,0
20,79,0
20,85,0
21,18,0
21,19,0
21,20,0
21,22,0
21,25,0
21,26,0
21,27,0
21,32,0
21,33,0
21,34,0
21,35,0
21,36,0
21,37,0
21,38,0
21,39,0
21,40,0
21,41,0
21,43,0
21,46,0
21,47,0
21,48,0
21,49,0
21,53,0
21,55,0
21,56,0
21,57,0
21,59,0
21,60,0
21,61,0
21,67,0
21,68,0
21,69,0
21,71,0
21,72,0
21,78,0
21,79,0
21,84,0
21,85,0
21,86,0
21,88,0
22,18,0
22,19,0
22,22,0
22,23,0
22,24,0
22,25,0
22,27,0
22,28,0
22,33,0
22,34,0
22,36,0
22,38,0
22,41,0
22,42,0
22,45,0
22,47,0
22,48,0
22,49,0
22,53,0
22,56,0
22,59,0
22,60,0
22,61,0
22,62,0
22,68,0
22,78,0
22,79,0
22,85,0
23,17,0
23,18,0
23,21,0
23,22,0
23,23,0
23,24,0
23,27,0
23,28,0
23,29,0
23,32,0
23,33,0
23,34,0
23,36,0
23,38,0
23,41,0
23,42,0
23,47,0
23,56,0
23,57,0
23,59,0
23,60,0
23,62,0
23,63,0
23,67,0
23,68,0
23,70,0
23,73,0
23,76,0
23,77,0
23,78,0
23,85,0
23,86,0
24,17,0
24,18,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
24,25,0
24,26,0
24,27,0
24,29,0
24,30,0
24,32,0
24,33,0
24,36,0
24,38,0
24,39,0
24,40,0
24,41,0
24,45,0
24,51,0
24,53,0
24,54,0
24,56,0
24,57,0
24,58,0
24,59,0
24,60,0
24,61,0
24,63,0
24,67,0
24,68,0
24,70,0
24,71,0
24,74,0
24,75,0
24,77,0
24,79,0
24,84,0
24,85,0
25,16,0
25,17,0
25,18,0
25,19,0
25,20,0
25,23,0
25,24,0
25,25,0
25,26,0
25,27,0
25,30,0
25,31,0
25,32,0
25,33,0
25,34,0
25,35,0
25,36,0
25,37,0
25,39,0
25,41,0
25,45,0
25,47,0
25,48,0
25,52,0
25,53,0
25,54,0
25,55,0
25,56,0
25,57,0
25,58,0
25,59,0
25,60,0
25,61,0
25,63,0
25,66,0
25,67,0
25,68,0
25,7,0
25,76,0
25,77,0
25,78,0
25,79,0
25,8,0
25,82,0
25,83,0
25,84,0
26,10,0
26,16,0
26,17,0
26,19,0
26,20,0
26,23,0
26,24,0
26,25,0
26,26,0
26,27,0
26,28,0
26,29,0
26,30,0
26,31,0
26,34,0
26,35,0
26,45,0
26,46,0
26,47,0
26,48,0
26,54,0
26,55,0
26,56,0
26,57,0
26,58,0
26,59,0
26,6,0
26,60,0
26,61,0
26,62,0
26,63,0
26,64,0
26,65,0
26,66,0
26,67,0
26,7,0
26,71,0
26,78,0
26,8,0
26,81,0
26,82,0
26,83,0
26,84,0
26,89,0
26,9,0
26,90,0
27,10,0
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0
27,17,0
27,19,0
27,20,0
27,21,0
27,23,0
27,24,0
27,25,0
27,26,0
27,27,0
27,28,0
27,29,0
27,30,0
27,31,0
27,33,0
27,34,0
27,35,0
27,39,0
27,40,0
27,46,0
27,47,0
27,54,0
27,55,0
27,56,0
27,57,0
27,58,0
27,6,0
27,60,0
27,61,0
27,62,0
27,63,0
27,65,0
27,66,0
27,76,0
27,78,0
27,79,0
27,80,0
27,81,0
27,83,0
27,84,0
27,88,0
28,10,0
28,11,0
28,17,0
28,20,0
28,21,0
28,22,0
28,23,0
28,24,0
28,25,0
28,26,0
28,27,0
28,28,0
28,29,0
28,30,0
28,32,0
28,33,0
28,34,0
28,43,0
28,45,0
28,5,0
28,52,0
28,54,0
28,55,0
28,56,0
28,57,0
28,58,0
28,59,0
28,6,0
28,60,0
28,61,0
28,62,0
28,65,0
28,66,0
28,67,0
28,73,0
28,74,0
28,75,0
28,76,0
28,80,0
28,83,0
28,88,0
29,10,0
29,17,0
29,18,0
29,21,0
29,22,0
29,23,0
29,24,0
29,25,0
29,26,0
29,27,0
29,28,0
29,29,0
29,30,0
29,31,0
29,32,0
29,33,0
29,43,0
29,44,0
29,46,0
29,47,0
29,5,0
29,52,0
29,54,0
29,55,0
29,59,0
29,60,0
29,62,0
29,64,0
29,65,0
29,66,0
29,68,0
29,79,0
29,80,0
29,82,0
29,83,0
29,87,0
2,43,0
30,10,0
30,11,0
30,17,0
30,20,0
30,21,0
30,22,0
30,23,0
30,25,0
30,26,0
30,27,0
30,28,0
30,29,0
30,30,0
30,34,0
30,45,0
30,46,0
30,5,0
30,50,0
30,51,0
30,53,0
30,55,0
30,56,0
30,57,0
30,58,0
30,59,0
30,60,0
30,62,0
30,66,0
30,67,0
30,69,0
30,75,0
30,76,0
30,77,0
30,78,0
30,80,0
30,81,0
30,82,0
30,86,0
30,87,0
30,9,0
31,12,0
31,16,0
31,17,0
31,19,0
31,20,0
31,21,0
31,22,0
31,23,0
31,25,0
31,27,0
31,28,0
31,30,0
31,42,0
31,44,0
31,5,0
31,53,0
31,55,0
31,56,0
31,57,0
31,58,0
31,59,0
31,60,0
31,61,0
31,65,0
31,66,0
31,67,0
31,69,0
31,70,0
31,71,0
31,72,0
31,76,0
31,77,0
31,82,0
31,86,0
32,10,0
32,11,0
32,12,0
32,13,0
32,15,0
32,17,0
32,18,0
32,19,0
32,21,0
32,22,0
32,23,0
32,24,0
32,26,0
32,27,0
32,29,0
32,30,0
32,5,0
32,55,0
32,56,0
32,57,0
32,58,0
32,59,0
32,64,0
32,66,0
32,67,0
32,68,0
32,69,0
32,7,0
32,70,0
32,71,0
32,72,0
32,74,0
32,75,0
32,77,0
32,78,0
32,8,0
32,80,0
32,81,0
32,82,0
32,83,0
32,85,0
32,86,0
32,9,0
33,11,0
33,12,0
33,13,0
33,16,0
33,17,0
33,21,0
33,24,0
33,25,0
33,26,0
33,27,0
33,28,0
33,29,0
33,30,0
33,5,0
33,54,0
33,55,0
33,56,0
33,57,0
33,58,0
33,59,0
33,6,0
33,60,0
33,61,0
33,67,0
33,68,0
33,69,0
33,7,0
33,70,0
33,71,0
33,74,0
33,76,0
33,77,0
33,78,0
33,80,0
33,81,0
33,82,0
33,84,0
33,85,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,16,0
34,17,0
