47,47
74,24
24,68
60,51
48,42
31,42
34,43
59,53
48,46
50,45
30,45
15,46
49,45
47,43
51,45
43,43
44,40
19,43
49,42
25,68
51,51
38,48
31,67
33,54
51,47
73,26
73,27
29,47
49,27
55,57
64,20
20,43
74,26
37,47
40,34
53,23
57,51
37,36
44,51
45,56
61,47
31,53
38,35
63,26
68,51
67,29
27,47
67,30
56,30
75,17
49,28
35,39
26,71
68,54
52,18
68,30
27,46
67,28
61,48
31,66
60,49
69,29
14,46
46,47
12,45
50,52
77,23
67,44
58,45
28,43
27,62
30,51
29,43
61,46
48,29
15,87
76,23
23,68
48,53
44,34
17,44
40,35
51,37
66,28
31,65
20,41
68,28
35,56
74,28
30,69
75,28
54,23
67,51
28,73
29,46
47,46
42,59
38,20
66,45
59,51
56,31
33,55
21,41
74,14
31,44
49,53
53,32
65,16
58,62
44,37
34,62
28,65
49,38
21,56
32,55
26,63
50,51
48,62
56,58
72,23
22,41
50,48
54,37
59,40
65,26
45,34
15,45
50,49
48,61
29,44
14,40
32,72
60,40
15,86
38,62
58,49
49,52
26,45
50,37
21,43
73,46
